Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of cholesterol storage (GO:0010887)	2/10	8.228739e-04	5.525915e-02	0	0	5.854412e+01	4.158217e+02	PPARG;PPARA
GO_Biological_Process_2021	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	2/13	1.414264e-03	8.818944e-02	0	0	4.257112e+01	2.793154e+02	PPARG;PPARA
GO_Biological_Process_2021	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	2/14	1.645317e-03	8.977260e-02	0	0	3.902157e+01	2.501213e+02	PPARG;PPARA
GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	2/14	1.645317e-03	8.977260e-02	0	0	3.902157e+01	2.501213e+02	TGFBR3;ERBB4
GO_Biological_Process_2021	regulation of sequestering of triglyceride (GO:0010889)	2/15	1.893085e-03	9.417148e-02	0	0	3.601810e+01	2.258172e+02	PPARG;PPARA
GO_Biological_Process_2021	epithelium development (GO:0060429)	4/122	1.985834e-03	9.417148e-02	0	0	8.084542e+00	5.029973e+01	DHRS9;AKR1C1;AKR1C2;PPARG
GO_Biological_Process_2021	regulation of cholesterol storage (GO:0010885)	2/16	2.157422e-03	9.417148e-02	0	0	3.344370e+01	2.053055e+02	PPARG;PPARA
GO_Biological_Process_2021	positive regulation of small molecule metabolic process (GO:0062013)	2/16	2.157422e-03	9.417148e-02	0	0	3.344370e+01	2.053055e+02	PPARG;PPARA
GO_Biological_Process_2021	cellular response to fatty acid (GO:0071398)	2/17	2.438183e-03	9.551396e-02	0	0	3.121255e+01	1.877904e+02	AKR1C1;AKR1C2
GO_Biological_Process_2021	positive regulation of cardiac muscle tissue growth (GO:0055023)	2/17	2.438183e-03	9.551396e-02	0	0	3.121255e+01	1.877904e+02	TGFBR3;ERBB4
GO_Biological_Process_2021	negative regulation of biosynthetic process (GO:0009890)	2/18	2.735222e-03	9.551396e-02	0	0	2.926029e+01	1.726809e+02	CEACAM1;PPARA
GO_Biological_Process_2021	regulation of fatty acid metabolic process (GO:0019217)	2/18	2.735222e-03	9.551396e-02	0	0	2.926029e+01	1.726809e+02	PPARG;PPARA
GO_Biological_Process_2021	positive regulation of fatty acid metabolic process (GO:0045923)	2/18	2.735222e-03	9.551396e-02	0	0	2.926029e+01	1.726809e+02	PPARG;PPARA
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	2/19	3.048397e-03	1.015567e-01	0	0	2.753772e+01	1.595298e+02	CEACAM1;ALOX15B
GO_Biological_Process_2021	negative regulation of lipid storage (GO:0010888)	2/20	3.377564e-03	1.015567e-01	0	0	2.600654e+01	1.479928e+02	PPARG;PPARA
GO_Biological_Process_2021	glucose transmembrane transport (GO:1904659)	2/20	3.377564e-03	1.015567e-01	0	0	2.600654e+01	1.479928e+02	SLC2A14;SLC2A3
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	3/70	3.527145e-03	1.015567e-01	0	0	1.057889e+01	5.974182e+01	ACAA2;PCCB;HACL1
GO_Biological_Process_2021	gland development (GO:0048732)	3/71	3.671291e-03	1.015567e-01	0	0	1.042279e+01	5.844282e+01	TGFBR3;TG;ALOX15B
GO_Biological_Process_2021	androgen metabolic process (GO:0008209)	2/21	3.722581e-03	1.015567e-01	0	0	2.463653e+01	1.378005e+02	DHRS9;SRD5A3
GO_Biological_Process_2021	regulation of cardiac muscle cell proliferation (GO:0060043)	2/21	3.722581e-03	1.015567e-01	0	0	2.463653e+01	1.378005e+02	TGFBR3;ERBB4
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	3/76	4.445836e-03	1.112353e-01	0	0	9.706458e+00	5.256811e+01	AKR1C1;AKR1C2;ATP1A2
GO_Biological_Process_2021	water-soluble vitamin metabolic process (GO:0006767)	3/76	4.445836e-03	1.112353e-01	0	0	9.706458e+00	5.256811e+01	PCCB;SLC19A3;SLC2A3
GO_Biological_Process_2021	hexose transmembrane transport (GO:0008645)	2/23	4.459606e-03	1.112353e-01	0	0	2.228796e+01	1.206379e+02	SLC2A14;SLC2A3
GO_Biological_Process_2021	positive regulation of lipid metabolic process (GO:0045834)	2/25	5.258354e-03	1.275151e-01	0	0	2.034783e+01	1.067841e+02	PPARG;PPARA
GO_Biological_Process_2021	negative regulation of signaling receptor activity (GO:2000272)	2/26	5.680530e-03	1.340298e-01	0	0	1.949902e+01	1.008238e+02	PPARG;PPARA
GO_Biological_Process_2021	bile acid and bile salt transport (GO:0015721)	2/28	6.569801e-03	1.509325e-01	0	0	1.799729e+01	9.044125e+01	CEACAM1;AKR1C1
GO_Biological_Process_2021	phosphatidylcholine biosynthetic process (GO:0006656)	2/33	9.048750e-03	1.988472e-01	0	0	1.509070e+01	7.100369e+01	SLC44A5;PCTP
GO_Biological_Process_2021	regulation of lipid biosynthetic process (GO:0046890)	2/35	1.013986e-02	1.988472e-01	0	0	1.417469e+01	6.507997e+01	CEACAM1;PPARA
GO_Biological_Process_2021	steroid metabolic process (GO:0008202)	3/104	1.055706e-02	1.988472e-01	0	0	7.005658e+00	3.188247e+01	DHRS9;AKR1C1;AKR1C2
GO_Biological_Process_2021	negative regulation of DNA metabolic process (GO:0051053)	2/36	1.070623e-02	1.988472e-01	0	0	1.375709e+01	6.241496e+01	ZNF91;H1-2
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	3/105	1.083394e-02	1.988472e-01	0	0	6.936625e+00	3.138872e+01	AKR1C1;PPARG;PPARA
GO_Biological_Process_2021	lipid transport (GO:0006869)	3/109	1.198345e-02	1.988472e-01	0	0	6.673518e+00	2.952517e+01	CEACAM1;AKR1C1;PCTP
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	2/40	1.310744e-02	1.988472e-01	0	0	1.230650e+01	5.334346e+01	CEACAM1;AKR1C1
GO_Biological_Process_2021	cellular amide metabolic process (GO:0043603)	3/115	1.383466e-02	1.988472e-01	0	0	6.314094e+00	2.702797e+01	CPM;PCCB;ACOT4
GO_Biological_Process_2021	ion transport (GO:0006811)	3/116	1.415812e-02	1.988472e-01	0	0	6.257901e+00	2.664281e+01	SLC25A18;TMEM63C;SLC26A3
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	2/44	1.571984e-02	1.988472e-01	0	0	1.113221e+01	4.623020e+01	ATP1A2;MFSD12
GO_Biological_Process_2021	amino acid transmembrane transport (GO:0003333)	2/45	1.640502e-02	1.988472e-01	0	0	1.087278e+01	4.468894e+01	SLC25A18;MFSD12
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	2/45	1.640502e-02	1.988472e-01	0	0	1.087278e+01	4.468894e+01	PPARG;PPARA
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	2/47	1.781301e-02	1.988472e-01	0	0	1.038850e+01	4.184306e+01	DDX17;TGFBR3
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	3/130	1.913906e-02	1.988472e-01	0	0	5.564117e+00	2.201178e+01	PSMA5;PPARG;PPARA
GO_Biological_Process_2021	regulation of cellular component movement (GO:0051270)	2/50	2.001732e-02	1.988472e-01	0	0	9.737745e+00	3.808585e+01	TGFBR3;ERBB4
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	2/51	2.077624e-02	1.988472e-01	0	0	9.538535e+00	3.695177e+01	DDX17;TGFBR3
GO_Biological_Process_2021	fatty acid beta-oxidation (GO:0006635)	2/52	2.154703e-02	1.988472e-01	0	0	9.347294e+00	3.587040e+01	ACAA2;CRAT
GO_Biological_Process_2021	alditol phosphate metabolic process (GO:0052646)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	ACP6
GO_Biological_Process_2021	negative regulation of gene silencing by RNA (GO:0060967)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARG
GO_Biological_Process_2021	cannabinoid signaling pathway (GO:0038171)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	ALOX15B
GO_Biological_Process_2021	cardiac muscle cell proliferation (GO:0060038)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	TGFBR3
GO_Biological_Process_2021	regulation of circadian sleep/wake cycle (GO:0042749)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	ADRB1
GO_Biological_Process_2021	negative regulation of posttranscriptional gene silencing (GO:0060149)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARG
GO_Biological_Process_2021	negative regulation of response to food (GO:0032096)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARA
GO_Biological_Process_2021	regulation of homophilic cell adhesion (GO:1903385)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	CEACAM1
GO_Biological_Process_2021	negative regulation of vascular endothelial cell proliferation (GO:1905563)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARG
GO_Biological_Process_2021	regulation of respiratory gaseous exchange by nervous system process (GO:0002087)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	ATP1A2
GO_Biological_Process_2021	glucose import across plasma membrane (GO:0098708)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	SLC2A3
GO_Biological_Process_2021	response to prostaglandin (GO:0034694)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	TGFBR3
GO_Biological_Process_2021	homoserine metabolic process (GO:0009092)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	CTH
GO_Biological_Process_2021	positive regulation of low-density lipoprotein receptor activity (GO:1905599)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARG
GO_Biological_Process_2021	insulin metabolic process (GO:1901142)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	CEACAM1
GO_Biological_Process_2021	short-term memory (GO:0007614)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	CUX2
GO_Biological_Process_2021	positive regulation of protein catabolic process in the vacuole (GO:1904352)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	RNF128
GO_Biological_Process_2021	striated muscle cell proliferation (GO:0014855)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	TGFBR3
GO_Biological_Process_2021	succinyl-CoA metabolic process (GO:0006104)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	ACOT4
GO_Biological_Process_2021	membrane raft distribution (GO:0031580)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	MAL
GO_Biological_Process_2021	menaquinone metabolic process (GO:0009233)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	UBIAD1
GO_Biological_Process_2021	transsulfuration (GO:0019346)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	CTH
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)	1/5	2.156358e-02	1.988472e-01	0	0	5.787500e+01	2.220519e+02	PPARG
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	3/139	2.279056e-02	1.988472e-01	0	0	5.193540e+00	1.963890e+01	CEACAM1;SLITRK4;TMEM97
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	5/379	2.484474e-02	1.988472e-01	0	0	3.185568e+00	1.177102e+01	TGFBR3;ERBB4;FABP7;PPARG;ALOX15B
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	2/57	2.557522e-02	1.988472e-01	0	0	8.495401e+00	3.114526e+01	CYP4F8;ALOX15B
GO_Biological_Process_2021	monocarboxylic acid transport (GO:0015718)	2/57	2.557522e-02	1.988472e-01	0	0	8.495401e+00	3.114526e+01	CEACAM1;AKR1C1
GO_Biological_Process_2021	negative regulation of cytosolic calcium ion concentration (GO:0051481)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	ATP1A2
GO_Biological_Process_2021	regulation of blood vessel remodeling (GO:0060312)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	CEACAM1
GO_Biological_Process_2021	negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	ANGPTL4
GO_Biological_Process_2021	cellular response to iron ion (GO:0071281)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	TF
GO_Biological_Process_2021	regulation of hepatocyte proliferation (GO:2000345)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	CEACAM1
GO_Biological_Process_2021	regulation of long-chain fatty acid import across plasma membrane (GO:0010746)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	ACSL5
GO_Biological_Process_2021	dehydroascorbic acid transport (GO:0070837)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	SLC2A14
GO_Biological_Process_2021	peroxisome proliferator activated receptor signaling pathway (GO:0035357)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	PPARG
GO_Biological_Process_2021	foam cell differentiation (GO:0090077)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	PPARG
GO_Biological_Process_2021	positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	ADRB1
GO_Biological_Process_2021	response to gonadotropin (GO:0034698)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	TGFBR3
GO_Biological_Process_2021	hexose import across plasma membrane (GO:0140271)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	SLC2A3
GO_Biological_Process_2021	hydrogen sulfide metabolic process (GO:0070813)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	CTH
GO_Biological_Process_2021	intracellular pH elevation (GO:0051454)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	SLC26A3
GO_Biological_Process_2021	macromolecule biosynthetic process (GO:0009059)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	RPS23
GO_Biological_Process_2021	macrophage derived foam cell differentiation (GO:0010742)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	PPARG
GO_Biological_Process_2021	ventricular compact myocardium morphogenesis (GO:0003223)	1/6	2.582082e-02	1.988472e-01	0	0	4.629767e+01	1.692909e+02	TGFBR3
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	2/59	2.726568e-02	1.988472e-01	0	0	8.196491e+00	2.952480e+01	ACAA2;HACL1
GO_Biological_Process_2021	aspartate transmembrane transport (GO:0015810)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	SLC25A18
GO_Biological_Process_2021	negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	PPARG
GO_Biological_Process_2021	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	ACAA2
GO_Biological_Process_2021	negative regulation of response to interferon-gamma (GO:0060331)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	PPARG
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	ACAA2
GO_Biological_Process_2021	definitive hemopoiesis (GO:0060216)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	TGFBR3
GO_Biological_Process_2021	detection of stimulus involved in sensory perception of pain (GO:0062149)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	MMP24
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	CEACAM1
GO_Biological_Process_2021	dolichyl diphosphate biosynthetic process (GO:0006489)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	SRD5A3
GO_Biological_Process_2021	dolichyl diphosphate metabolic process (GO:0046465)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	SRD5A3
GO_Biological_Process_2021	regulation of respiratory system process (GO:0044065)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	ATP1A2
GO_Biological_Process_2021	positive regulation of blood circulation (GO:1903524)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	ATP1A2
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	PPARG
GO_Biological_Process_2021	heart trabecula formation (GO:0060347)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	TGFBR3
GO_Biological_Process_2021	positive regulation of histone H4 acetylation (GO:0090240)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	MUC1
GO_Biological_Process_2021	lipoxin biosynthetic process (GO:2001301)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	ALOX15B
GO_Biological_Process_2021	thiamine-containing compound metabolic process (GO:0042723)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	SLC19A3
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	CTH
GO_Biological_Process_2021	white fat cell differentiation (GO:0050872)	1/7	3.005976e-02	1.988472e-01	0	0	3.857946e+01	1.352043e+02	PPARG
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	2/64	3.168207e-02	1.988472e-01	0	0	7.533586e+00	2.600597e+01	PSMA5;PPARA
GO_Biological_Process_2021	negative regulation of appetite (GO:0032099)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	PPARA
GO_Biological_Process_2021	cell-cell adhesion mediated by cadherin (GO:0044331)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	MMP24
GO_Biological_Process_2021	negative regulation of T cell mediated cytotoxicity (GO:0001915)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	CEACAM1
GO_Biological_Process_2021	coronary vasculature morphogenesis (GO:0060977)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	TGFBR3
GO_Biological_Process_2021	cysteine metabolic process (GO:0006534)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	CTH
GO_Biological_Process_2021	establishment of protein localization to peroxisome (GO:0072663)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	HACL1
GO_Biological_Process_2021	forebrain neuron differentiation (GO:0021879)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	ERBB4
GO_Biological_Process_2021	short-chain fatty acid catabolic process (GO:0019626)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	PCCB
GO_Biological_Process_2021	sulfur amino acid biosynthetic process (GO:0000097)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	CTH
GO_Biological_Process_2021	mammary gland epithelial cell differentiation (GO:0060644)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	ERBB4
GO_Biological_Process_2021	thyroid gland development (GO:0030878)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	TG
GO_Biological_Process_2021	vitamin K metabolic process (GO:0042373)	1/8	3.428046e-02	1.988472e-01	0	0	3.306645e+01	1.115391e+02	UBIAD1
GO_Biological_Process_2021	anion transmembrane transport (GO:0098656)	2/67	3.445805e-02	1.988472e-01	0	0	7.184796e+00	2.419848e+01	SLC25A18;MFSD12
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	2/71	3.830065e-02	1.988472e-01	0	0	6.766922e+00	2.207565e+01	AKR1C1;TMEM97
GO_Biological_Process_2021	actin-mediated cell contraction (GO:0070252)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	EPDR1
GO_Biological_Process_2021	androgen biosynthetic process (GO:0006702)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	SRD5A3
GO_Biological_Process_2021	negative regulation of exocytosis (GO:0045920)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	STXBP6
GO_Biological_Process_2021	biotin metabolic process (GO:0006768)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PCCB
GO_Biological_Process_2021	negative regulation of leukocyte degranulation (GO:0043301)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	CEACAM1
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ANGPTL4
GO_Biological_Process_2021	negative regulation of platelet aggregation (GO:0090331)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	CEACAM1
GO_Biological_Process_2021	regulation of DNA-templated transcription in response to stress (GO:0043620)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	MUC1
GO_Biological_Process_2021	regulation of endothelial cell differentiation (GO:0045601)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	CEACAM1
GO_Biological_Process_2021	negative regulation of systemic arterial blood pressure (GO:0003085)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ADRB1
GO_Biological_Process_2021	regulation of histone H4 acetylation (GO:0090239)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	MUC1
GO_Biological_Process_2021	regulation of lipid transport (GO:0032368)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PPARA
GO_Biological_Process_2021	organic acid catabolic process (GO:0016054)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	CTH
GO_Biological_Process_2021	peroxisomal transport (GO:0043574)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	HACL1
GO_Biological_Process_2021	peroxisome fission (GO:0016559)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PEX11A
GO_Biological_Process_2021	positive regulation of ATP biosynthetic process (GO:2001171)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PPARA
GO_Biological_Process_2021	regulation of skeletal muscle cell differentiation (GO:2001014)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	DDX17
GO_Biological_Process_2021	fatty acid alpha-oxidation (GO:0001561)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	HACL1
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	TMEM63C
GO_Biological_Process_2021	positive regulation of fatty acid beta-oxidation (GO:0032000)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PPARA
GO_Biological_Process_2021	hepoxilin biosynthetic process (GO:0051122)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ALOX15B
GO_Biological_Process_2021	hepoxilin metabolic process (GO:0051121)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ALOX15B
GO_Biological_Process_2021	intestinal cholesterol absorption (GO:0030299)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	AKR1C1
GO_Biological_Process_2021	ketone body biosynthetic process (GO:0046951)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ACSS3
GO_Biological_Process_2021	L-ascorbic acid metabolic process (GO:0019852)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	SLC2A3
GO_Biological_Process_2021	positive regulation of smooth muscle cell apoptotic process (GO:0034393)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	PPARG
GO_Biological_Process_2021	mitochondrial fragmentation involved in apoptotic process (GO:0043653)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ERBB4
GO_Biological_Process_2021	unsaturated fatty acid biosynthetic process (GO:0006636)	1/9	3.848301e-02	1.988472e-01	0	0	2.893169e+01	9.424608e+01	ALOX15B
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	2/72	3.928584e-02	1.988472e-01	0	0	6.669916e+00	2.158979e+01	TGFBR3;CEACAM1
